fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2025-2026,May,16,KERALA,1607,THRISSUR,457256,331.855037750057,13,94,1.22,1209,0,15044,561721,180230,46872,4451,2435,13.6853,1879.0047366,40241,42372,143657,190109,7,354881,435258,16253,1864.0994366,499872,50,45.87,83.69,100,NA
2025-2026,May,16,KERALA,1609,IDUKKI,520219,373.177890760148,14,51,8.4921,2796,0,11559,727793,105939,27360,110486,24319,25.37107,2749.8257365,51650,63242,124917,228487,0,215834,369545,14355,2715.9625665,541470,33,67.33,88.28,100.01,NA
2025-2026,May,16,KERALA,1611,ALAPPUZHA,1028199,397.624349627797,11,206,2.7174409,1879,0,21809,865120,131905,43330,5040,1133,7.35,3449.9952144,77396,81992,172102,273961,0,267083,398927,23688,3439.9277735,794398,32,66.51,83.08,100,NA
2025-2026,May,16,KERALA,1613,KOLLAM,951352,360.251022322816,13,206,0,2090,0,20317,1203074,239715,58870,13483,2404,6.54058,4340.6269643,91363,96833,190460,303505,1,409521,597090,22407,4334.0863843,1045854,40,74.87,88.84,100.01,NA
2025-2026,May,16,KERALA,1603,WAYANAD,408036,418.510894380578,12,41,23.3064,782,0,9212,432411,23991,6487,172447,47282,8.42379,1841.4173335,33393,36566,81379,140858,1,159790,262917,9994,1809.6871435,375827,41,54.87,82.08,100.01,NA
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,366.725506358696,13,129,2.43225,2815,0,18796,532735,161763,57999,22881,5590,6.40245,1962.5098263,40809,44271,135254,220359,0,433620,624520,21611,1953.6751263,443030,67,40.42,73.02,100,NA
2025-2026,May,16,KERALA,1608,ERNAKULAM,420758,351.712065075944,14,58,0,1062,0,13182,580952,115696,30049,7840,2774,5.18873,2048.4670063,41153,43156,98739,152289,1,274518,386005,14244,2043.2782763,522873,49,61.48,73.68,100.01,NA
2025-2026,May,16,KERALA,1610,KOTTAYAM,339609,364.258026387276,15,21,0,1126,0,10646,550341,77978,18769,18071,4170,6.74722,2011.408485,36496,38408,79205,121232,1,211146,295783,11772,2004.661265,509443,51,72.33,86.31,100,NA
2025-2026,May,16,KERALA,1611,ALAPPUZHA,1028199,393.725101287511,11,221,4.4376276,2021,0,21822,964186,146302,43353,5377,1134,7.35,3808.0299327,81638,86577,172206,274122,0,267123,398984,23843,3796.2423051,885647,32,66.27,83.03,100,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,358.572005961455,11,99,0,1609,0,20862,850799,100345,36477,13889,3965,6.91798,3057.645021,74578,79055,183913,293988,2,361162,535073,22471,3050.727041,768783,36,58.57,87.38,100,NA
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,361.100921716314,12,129,2.43225,2742,0,18834,515267,155704,57982,22003,5589,6.40245,1869.4685863,40247,43660,135212,220282,0,433582,624448,21576,1860.6338863,427820,67,40.67,73.13,100,NA
2025-2026,May,16,KERALA,1607,THRISSUR,457256,336.324396762892,14,99,1.22,1268,0,15077,593987,191146,46890,5376,2437,13.6853,2012.6284946,41363,43613,143738,190248,7,354907,435318,16345,1997.7231946,528612,50,46.52,83.7,100,NA
2025-2026,May,16,KERALA,1608,ERNAKULAM,420758,344.937968511013,13,58,0,1017,0,13191,567500,112617,30047,7588,2774,5.18873,1962.7117013,40855,42841,98724,152263,1,274505,385986,14208,1957.5229713,510688,49,61.27,73.55,100.01,NA
2025-2026,May,16,KERALA,1611,ALAPPUZHA,1028199,393.450573766264,11,212,4.4376276,1974,0,21835,930710,141524,43345,5282,1134,7.35,3673.6714627,79866,84649,172180,274087,0,267118,398976,23809,3661.8838351,854954,32,66.17,83.11,100,NA
2025-2026,May,16,KERALA,1608,ERNAKULAM,420758,354.574401696513,15,64,0,1122,0,13446,689650,136850,30072,10504,2778,14.65156,2459.9739213,43245,45495,98860,152470,2,274627,386148,14568,2445.3223613,621035,49,61.54,74.29,100.01,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,359.165966728044,12,108,0,1706,0,21223,1028614,120399,36498,17032,3968,6.91798,3701.349397,83649,88880,184089,294248,2,361354,535314,22929,3694.431417,930753,36,60.28,87.5,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,443.032184419808,9,72,9.762,3105,0,32718,507375,184857,81983,16545,20716,10.46507,2268.0616157,52933,56626,201689,291611,0,420642,571122,35823,2247.8345457,452832,60,69.74,77.08,100.01,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,375.463379589747,16,55,8.4921,3289,0,11563,953021,125007,27410,144822,24353,25.37107,3612.1080248,58643,72117,125167,228914,1,215952,369388,14852,3578.2448548,708896,33,66.8,89.55,100.01,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,390.038049609787,13,241,4.4376276,2289,0,21933,1172309,176717,43388,6389,1135,41.46531,4618.3540966,88868,94341,172313,274299,1,267277,399205,24222,4572.451159,1076981,32,65.2,83.36,100,NA
2025-2026,May,16,KERALA,1604,KOZHIKODE,1016283,361.170271467987,12,106,0,1682,0,21178,988367,115805,36494,16345,3968,6.91798,3576.605757,81506,86576,184062,294211,2,361313,535263,22860,3569.687777,894094,36,60.2,87.75,100,NA
2025-2026,May,16,KERALA,1605,MALAPPURAM,557518,372.086291634776,13,130,5.3747049,2943,0,19082,585328,177890,58027,24180,5600,6.40245,2189.702404,42539,46172,135366,220564,0,433866,624881,22025,2177.9252491,486916,66,39.44,72.45,100.01,NA
2025-2026,May,16,KERALA,1611,ALAPPUZHA,1028199,392.974356457696,11,225,4.4376276,2057,0,21855,996741,151407,43361,5450,1135,7.35,3928.7241579,83314,88355,172236,274171,0,267135,399017,23912,3916.9365303,915841,32,66.38,83.25,100,NA
2025-2026,May,16,KERALA,1613,KOLLAM,951352,364.513753947824,14,208,0,2170,0,20578,1321614,263269,58900,14678,2406,7.14863,4824.6134341,93666,99401,190655,303786,1,409705,597319,22748,4817.4648041,1149637,39,75.01,89.3,100.01,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,372.664448725907,9,31,3.108,1078,0,13007,248098,17418,9581,33701,23865,17.20585,944.886894,25000,27086,99889,154658,1,174072,250985,14085,924.573044,219408,53,61.58,72.87,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,439.534558914213,9,72,9.762,3068,0,32672,488125,179508,81970,15724,20715,10.46507,2165.7051357,51370,54943,201652,291533,0,420458,570860,35740,2145.4780657,435683,60,69.98,76.97,100.01,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,346.793013039216,16,110,2.2459003,1453,0,15252,709015,226785,46944,7237,2437,15.2468,2476.3071817,43862,46352,143958,190581,8,355112,435633,16705,2458.8144814,632332,50,46.82,84.04,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,366.353480056864,16,22,0,1234,0,10964,626757,87684,18786,20908,4182,6.74722,2302.893301,37525,39562,79289,121381,1,211246,295978,12198,2296.146081,580044,51,72.25,86.23,100,NA
2025-2026,May,16,KERALA,1611,ALAPPUZHA,1028199,391.135231543172,12,228,4.4376276,2155,0,21835,1025122,155094,43366,5728,1135,7.35,4021.4009359,84553,89690,172256,274208,0,267164,399060,23990,4009.6133083,941818,32,66.15,83.26,100,NA
2025-2026,May,16,KERALA,1612,PATHANAMTHITTA,296220,356.965481609052,16,60,0,1053,0,8445,511556,147750,33023,6727,2086,5.84513,1831.9234691,31532,34147,62312,109154,1,165690,258453,9498,1826.0783391,452504,43,68.32,91.31,100,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,348.07443610411,10,41,3.108,1293,0,13091,324927,21303,9610,48029,23885,19.11085,1153.206673,31173,33772,100039,154931,1,174521,251591,14384,1130.987823,287306,52,61.95,75.88,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,353.70168219515,14,60,0,1917,0,15469,699360,32387,8040,53616,13480,14.86101,2488.5090946,49396,51824,120376,178693,2,268837,371163,17386,2473.6480846,653420,40,59.95,87.32,100,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,344.424923477641,17,67,0,1346,0,13572,788201,155029,30096,13901,2778,17.73461,2732.4953011,44558,46974,99008,152700,2,274889,386481,14918,2714.7606911,709005,48,62.4,74.73,100.01,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,342.404492933914,15,126,0,2110,0,24972,1894684,305185,56711,51346,7819,21.16205,6508.6451929,120517,128212,217051,331134,1,401687,572892,27082,6487.4831429,1655311,48,79.65,87.64,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,445.649757845421,9,76,9.762,3303,0,32778,547708,198165,82043,19497,20721,13.63578,2464.2571557,57124,61230,201842,291906,0,421282,571985,36081,2440.8593757,487925,60,69.86,77.43,100.01,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,357.526170949133,17,66,0,1214,0,13646,755289,148751,30090,13403,2778,17.73461,2718.0904513,44131,46497,98973,152646,2,274806,386377,14860,2700.3558413,679167,48,62.07,74.46,100.01,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,369.724351496535,17,22,0,1299,0,11037,659557,91854,18809,21802,4183,9.88328,2448.426121,37964,40068,79353,121495,1,211519,296413,12336,2438.542841,610093,50,71.24,85.4,100,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,362.904513327673,16,213,0,2446,0,20845,1627666,323801,59013,17259,2410,12.02877,5918.9021459,98450,104753,191014,304373,1,410366,598206,23291,5906.8733759,1415868,39,74.36,89.57,100.01,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,442.250775582182,9,73,9.762,3144,0,32779,524535,190163,82013,18324,20721,10.46507,2339.9871757,54480,58333,201753,291739,0,420861,571418,35923,2319.7601057,467882,60,69.92,77.44,100.01,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,378.720323998309,16,55,8.4921,3320,0,11607,967289,126539,27416,146807,24358,25.37107,3697.1832048,58967,72552,125186,228960,1,215973,369428,14927,3663.3200348,719041,33,66.74,89.48,100.01,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,388.506568192638,13,242,4.4376276,2308,0,22000,1197270,179857,43396,6658,1135,45.00817,4700.9183866,89433,94948,172349,274349,1,267323,399263,24308,4651.472589,1099921,32,65.36,83.51,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,358.622901576339,14,59,0,1898,0,15476,689763,31905,8036,52298,13480,14.86101,2488.5090946,49228,51636,120351,178648,2,268772,371079,17374,2473.6480846,644554,40,59.78,87.19,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,391.481888346057,15,52,205.636221935,951,0,9528,578448,30319,6503,233449,47370,13.65157,2483.806945435,37447,41307,81558,141181,2,160340,263648,10479,2264.5191535,502496,42,52.59,82.26,100.01,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,357.847783402234,16,213,0,2614,0,20733,1662778,331436,59025,17419,2410,12.02877,5962.2429859,98909,105263,191048,304429,1,410498,598381,23347,5950.2142159,1446170,39,74.31,89.62,100.01,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,368.70883192295,13,58,0,1632,1,15685,657859,30657,8033,48874,13471,14.86101,2440.4452446,48080,50392,120318,178592,1,268628,370893,17317,2425.5842346,615161,40,58.99,87.07,100,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,359.409214265221,16,66,0,1175,0,13615,735439,145190,30089,11306,2778,17.73461,2660.9701413,43820,46133,98951,152605,2,274760,386319,14790,2643.2355313,661972,48,62.02,74.47,100.01,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,364.950507749626,14,62,0.54283,1975,0,15544,754230,34435,8047,58924,13483,15.73266,2768.8417046,50934,53481,120453,178829,4,268967,371370,17519,2752.5662146,703836,40,60.61,87.31,100,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,361.547250000176,14,137,4.99998424,2076,0,21613,1424491,162710,36533,24037,3969,43.92633,5199.13435124,95215,101457,184366,294753,2,361957,536158,23689,5150.208037,1290351,36,65.79,89.17,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,367.900276364309,14,61,0,1935,0,15521,713768,33071,8046,55007,13480,15.73266,2641.6871046,49832,52294,120416,178765,2,268883,371241,17456,2625.9544446,666678,40,60.22,87.37,100,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,378.806559876982,17,59,18.1638,3460,0,11870,1073668,138500,27446,166924,24375,37.35117,4122.6397853,62376,76950,125386,229318,2,216129,369692,15330,4067.1248153,799176,33,66.64,89.15,100.01,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,364.917148847769,18,67,0,1164,0,8574,596408,172031,33086,7718,2093,5.84513,2182.2401991,32878,35693,62405,109365,1,165968,258894,9738,2176.3950691,526317,43,68.94,90.96,100,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,367.84191180199,17,216,0,2888,0,20603,1723667,342132,59049,17678,2410,12.02877,6352.3984159,99497,105944,191167,304608,1,410651,598601,23491,6340.3696459,1498842,39,74.35,89.7,100.01,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,367.308828029597,14,62,0.54283,1962,0,15521,732911,33724,8046,56575,13483,15.73266,2708.3222946,50281,52775,120445,178817,4,268928,371314,17483,2692.0468046,684180,40,60.51,87.36,100,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,355.892614257774,17,120,5.4578428,1909,0,15229,831869,264172,47026,9297,2438,21.51037,2987.5285441,46321,49075,144283,191101,9,355627,436319,17138,2960.5603313,741264,50,49.25,83.95,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,374.956454942911,18,22,0,1466,0,11008,696017,96555,18822,23184,4184,9.88328,2619.643949,38417,40600,79417,121597,2,211744,296737,12474,2609.760669,643032,50,71.29,85.27,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,427.155029385866,10,94,9.762,3690,0,33006,676856,240037,82187,30752,20726,16.43063,2917.4170757,65856,70748,202186,292510,0,422023,573038,36696,2891.2244457,601759,60,69.82,77.25,100,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,362.437721820471,18,70,0,1172,0,9103,636934,183983,33104,8318,2095,9.58131,2318.0703891,33834,36756,62441,109435,3,166043,259008,10275,2308.4890791,562277,42,69.14,91.19,100,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,368.280546047563,18,222,0.7445,2998,0,20731,1863812,371113,59094,18903,2410,13.35502,6878.1565309,101013,107688,191302,304836,1,410831,598839,23729,6864.0570109,1620290,39,74.42,89.96,100.01,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,369.71163605437,15,63,0.54283,2047,0,15784,786612,35695,8046,62641,13483,15.73266,2924.4715846,51749,54365,120517,178922,4,269048,371495,17831,2908.1960946,734017,40,61.29,87.51,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,401.134471072451,17,53,208.889821935,999,0,9747,681029,34943,6511,277876,47410,13.65157,2954.383468935,39226,43469,81665,141379,3,160492,263870,10746,2731.842077,591500,42,51.48,82.49,100.01,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,364.637987961929,15,139,4.99998424,2163,0,21606,1521174,174063,36545,25320,3969,43.92633,5595.70458124,96895,103336,184428,294857,2,361999,536222,23769,5546.778267,1378251,36,67.11,89.51,100,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,357.907720976248,18,68,0,1170,0,8795,623653,179982,33092,8039,2093,9.58131,2241.6835491,33507,36387,62425,109396,2,166028,258976,9965,2232.1022391,550518,43,68.86,91.08,100,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,355.25770578787,17,148,4.99998424,2431,0,21852,1791177,207317,36576,30139,3974,43.92633,6412.22063104,101798,108831,184607,295140,2,362114,536401,24283,6363.2943168,1623268,35,70.27,90.34,100,NA
2025-2026,June,16,KERALA,1609,IDUKKI,1109798,376.986670218096,19,63,20.0950101,3883,0,14685,1261464,157307,27496,193147,24392,37.94461,4813.5907497,65550,81243,125582,229686,6,216282,369940,18568,4755.5511296,939417,33,66.09,88.32,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,362.895528276795,20,24,4.9708417,1720,0,11216,807588,111085,18836,27972,4184,19.29321,2954.9647906,39249,41538,79499,121736,5,211890,296966,12936,2930.7007389,745822,50,71.57,85.75,100,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,387.982300408725,12,51,4.989,1793,0,13063,473668,30361,9630,73109,23934,23.48882,1866.2258227,37840,41160,100252,155292,2,174778,251969,14856,1837.7480027,421112,52,63.83,79.35,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,363.159893740465,16,65,1.83883,2265,0,15752,865240,38520,8051,70868,13493,44.40323,3188.4467246,53808,56564,120632,179114,4,269173,371691,18017,3142.2046646,806785,40,62.44,87.95,100,NA
2025-2026,June,16,KERALA,1603,WAYANAD,870477,385.037900245365,19,54,220.660937101,1141,0,10013,785768,38785,6514,322725,47431,13.65157,3259.817115101,40641,45188,81719,141477,4,160542,263968,11154,3025.504608,682053,41,50.73,83.57,100.01,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,422.514221842895,10,104,19.1638331,3813,0,33701,787945,274674,82287,38166,20736,16.43063,3364.7741484,71833,77326,202416,292898,0,422237,573377,37514,3329.1796853,700527,60,70.39,78.09,100.01,NA
2025-2026,June,16,KERALA,1612,PATHANAMTHITTA,631935,356.634859685733,20,70,0,1199,0,9198,689096,199687,33120,9199,2096,9.58131,2467.1378627,34262,37290,62471,109497,3,166121,259109,10397,2457.5565527,607898,42,70.16,91.22,100,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,360.675075510643,19,230,5.2477829,3344,0,20798,2026072,403703,59128,20639,2411,13.35502,7326.1395188,102726,109671,191432,305054,1,410953,599017,24142,7307.5367159,1759220,39,74.1,90.14,100,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,376.536290863284,12,48,4.989,1633,0,13108,442971,28552,9631,68281,23928,23.48882,1696.424393,36750,39928,100232,155247,2,174748,251920,14741,1667.946573,393374,52,63.32,78.71,100,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,358.994172260445,16,145,4.99998424,2290,0,21713,1622636,185905,36566,26947,3969,43.92633,5874.09499124,98535,105192,184511,294992,2,362054,536303,24003,5825.168677,1470251,36,68.34,89.84,100,NA
2025-2026,June,16,KERALA,1605,MALAPPURAM,1189371,369.299912509672,17,143,27.56667538,3718,0,19485,858152,261723,58172,42688,5626,11.23905,3207.96031058,50380,54965,136027,221662,3,435321,626705,23203,3169.1545852,718347,66,43.53,73.02,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,420.711307294109,10,95,19.1638331,3761,0,33301,729438,256265,82254,32792,20733,16.43063,3104.4226088,67921,73093,202330,292761,0,422143,573231,37062,3068.8281457,648341,60,70.07,77.55,100,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,385.857115382678,15,254,8.8205089,2848,0,22241,1489019,221485,43440,8144,1137,45.00817,5799.3144398,96066,102148,172538,274660,3,267774,399849,25089,5745.4857609,1369128,32,64.72,82.45,100,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,365.42341538279,19,228,0.7445,3155,0,20827,1955731,389705,59118,20123,2411,13.35502,7160.7985359,101981,108828,191401,304996,1,410881,598912,23982,7146.6990159,1698678,39,74.49,90.15,100.01,NA
2025-2026,June,16,KERALA,1613,KOLLAM,2029552,365.469576685634,18,224,0.7445,3042,0,20869,1907991,380520,59102,19527,2410,13.35502,6987.2261509,101539,108298,191323,304876,1,410849,598863,23911,6973.1266309,1658382,39,74.34,90,100.01,NA
2025-2026,June,16,KERALA,1601,KASARGOD,925636,371.704688407074,11,44,4.989,1581,0,13092,425475,27281,9627,65079,23910,23.48882,1609.988343,35765,38824,100184,155169,2,174719,251889,14673,1581.510523,377657,52,62.8,78.21,100,NA
2025-2026,June,16,KERALA,1602,KANNUR,1176306,369.466083913752,15,64,0.54283,2104,0,15799,809617,36964,8047,64169,13483,43.83458,3035.6376346,52512,55180,120540,178964,4,269082,371550,17903,2991.2602246,755547,40,61.81,87.71,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,369.251212504726,19,24,0,1555,0,11118,745894,103097,18822,25194,4182,13.10988,2767.332519,38717,40948,79439,121637,2,211818,296849,12673,2754.222639,688886,50,71.3,85.55,100,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,386.277783468243,15,253,8.8205089,2836,0,22211,1460728,217473,43435,8032,1137,45.00817,5696.2964198,95599,101638,172514,274622,3,267737,399802,25047,5642.4677409,1342593,32,64.69,82.69,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,425.711045445637,11,110,19.1638331,3965,0,33826,867410,296921,82342,46658,20743,16.43063,3728.2546424,76354,82332,202610,293207,1,422422,573666,37791,3692.6601793,771021,60,70.32,78.06,100.02,NA
2025-2026,June,16,KERALA,1604,KOZHIKODE,2168069,359.219203939755,17,148,4.99998424,2474,0,22153,1827525,211457,36582,30568,3974,43.92633,6613.74707104,102290,109397,184650,295213,2,362143,536447,24627,6564.8207568,1656284,35,70.41,90.02,100,NA
2025-2026,June,16,KERALA,1606,PALAKKAD,1577853,431.139714104795,11,107,19.1638331,3863,0,33770,822784,284473,82308,42128,20737,16.43063,3582.9430484,73943,79666,202521,293070,1,422317,573512,37633,3547.3485853,731672,60,70.33,78.23,100.01,NA
2025-2026,June,16,KERALA,1607,THRISSUR,975481,360.192656972961,20,131,18.7393068,2048,0,15647,998930,314710,47096,13118,2443,21.51037,3638.3221851,49353,52434,144626,191616,12,355919,436771,17695,3598.0725083,889124,51,52.66,84.04,100,NA
2025-2026,June,16,KERALA,1610,KOTTAYAM,724500,369.324204482614,20,24,4.9708417,1741,0,11191,815551,112262,18839,28470,4184,19.29321,3036.2912946,39331,41626,79508,121748,6,211895,296971,12932,3012.0272429,753224,50,71.72,85.84,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,357.204532791224,19,132,0.6781037,2456,0,26464,2527414,410450,56805,70210,7825,27.98007,9056.69554409999,127863,136386,217420,331798,4,402137,573634,28920,9028.03737039999,2214495,48,80.83,88.31,100,NA
2025-2026,June,16,KERALA,1611,ALAPPUZHA,2193493,382.053363573648,16,262,8.8205089,3010,0,22362,1677121,246415,43453,9241,1138,45.84316,6462.1608606,99651,106109,172615,274774,9,267978,400111,25372,6407.4971917,1543386,32,65.13,82.33,100,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,357.450826123291,20,133,0.6781037,2746,0,26488,2685144,438937,56818,74588,7824,27.98007,9626.72758429999,129235,137888,217478,331889,5,402243,573814,29234,9598.06941059999,2354753,48,81.02,88.24,100,NA
2025-2026,June,16,KERALA,1608,ERNAKULAM,897618,361.203760750579,22,72,0.65,1608,0,14251,1032270,203064,30143,18379,2777,19.91246,3749.1605211,46688,49331,99248,153047,4,275146,386819,15859,3728.5980611,929333,47,64.1,75.54,100.01,NA
2025-2026,June,16,KERALA,1614,THIRUVANANTHAPURAM,2729909,360.176030818891,20,133,0.6781037,2628,0,26450,2574395,417754,56809,71998,7824,27.98007,9301.01190229999,128247,136803,217428,331815,4,402161,573682,29078,9272.35372859999,2256056,48,80.89,88.31,100,NA
2025-2026,July,16,KERALA,1602,KANNUR,1543903,367.766478558196,18,65,1.83883,2673,0,15860,1077428,44475,8066,92208,13518,241.951,4206.2088446,58208,61364,121065,179858,8,269715,372534,18533,3962.4190146,1003496,40,63.01,87.88,100,NA
2025-2026,July,16,KERALA,1607,THRISSUR,1280319,362.133577964279,23,136,26.5768694,2472,0,16154,1198799,374328,47155,18334,2448,218.32753,4586.1581107,51975,55312,144967,192103,19,356221,437206,18626,4341.2537113,1066447,50,57.26,84.87,100,NA
2025-2026,July,16,KERALA,1601,KASARGOD,1214897,376.400565947105,15,59,4.989,2388,0,12867,662023,39756,9652,112296,24015,187.4896,2684.3369187,42780,46825,100526,155753,4,174964,252275,15255,2491.8583187,588490,52,64.79,82.64,100,NA
2025-2026,July,16,KERALA,1610,KOTTAYAM,950905,369.723832282293,23,24,10.4163977,2130,0,11469,940497,128459,18844,33044,4186,21.88236,3509.5403086,40045,42434,79580,121873,9,212112,297269,13599,3477.2415509,868541,51,71.67,85.73,100,NA
2025-2026,July,16,KERALA,1613,KOLLAM,2663787,365.658029118932,23,233,17.1074992,3917,0,21798,2498512,496080,59213,25246,2413,13.35502,9166.4722557,106102,113630,191803,305656,12,411369,599658,25715,9136.0097365,2167659,38,72.76,90.05,100,NA
2025-2026,July,16,KERALA,1614,THIRUVANANTHAPURAM,3583005,359.244143667958,22,136,0.6781037,3079,0,26744,3020242,496440,56848,85120,7830,28.23231,10878.9529233,132022,140986,217640,332158,16,402484,574157,29823,10850.0425096,2650764,48,81.66,88.69,100,NA
2025-2026,July,16,KERALA,1603,WAYANAD,1142501,406.692927395136,23,54,220.829937101,1361,0,10429,974976,47100,6522,405735,47491,13.65157,4199.639942901,42371,47389,81873,141770,7,160623,264125,11790,3965.1584358,845575,41,50.49,83.88,100,NA
2025-2026,July,16,KERALA,1605,MALAPPURAM,1561050,372.09360084425,20,157,35.56547828,4278,0,19670,1089725,338128,58294,53836,5628,12.15705,4102.51952008,54323,59437,136380,222251,9,435438,626971,23948,4054.7969918,917391,65,48.07,74.39,100,NA
2025-2026,July,16,KERALA,1607,THRISSUR,1280319,363.665986513616,21,133,24.9630394,2276,0,16153,1114754,348445,47135,17504,2446,23.43282,4102.3769907,50979,54224,144792,191871,16,356113,437057,18429,4053.9811313,991343,50,55.27,84.41,100,NA
