fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2024-2025,July,15,KARNATAKA,1508,CHAMARAJA NAGARA,1115249,346.078958698831,25,317,954.270848593,8043,0,24631,1121760,353838,79071,102870,29031,131.16481,4967.61098569301,43446,66922,114625,271061,32,223217,513263,32674,3882.17532710001,654413,74,20.68,53.04,100.25,NA
2024-2025,July,15,KARNATAKA,1509,CHIKKAMAGALURU,976580,340.731341713421,33,112,1887.172654795,8722,0,19834,1189725,172193,41525,38493,8248,326.93409,6267.872699995,35907,63261,90047,221383,87,177528,397866,28556,4053.7659552,655564,70,41.01,25.39,99.88,NA
2024-2025,July,15,KARNATAKA,1520,KOPPAL,4821340,304.991896779667,30,3115,1111.284657436,10538,0,28941,5281014,916836,98160,790623,80730,469.17407,17687.1234952358,172541,355784,223213,577438,142,324592,846713,39479,16106.6647677998,2798492,55,27.14,66.41,99.89,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,336.163862644181,20,215,1060.330934293,7984,0,27628,780877,100771,39256,4763,2413,236.64488,3922.002099993,38075,55029,138358,338197,18,347557,754074,35612,2625.0262857,484094,70,39.99,37.81,100,NA
2024-2025,July,15,KARNATAKA,1522,MYSURU,956629,343.734801499951,28,96,927.027275762998,12725,0,34246,953098,169359,69777,112471,41444,240.02259,4443.179384163,33719,59002,140778,360912,98,345833,845856,46971,3276.1295184,492715,80,33.59,25.03,99.99,NA
2024-2025,July,15,KARNATAKA,1523,RAICHUR,6835843,269.850152648761,35,983,2039.07331292,13403,0,34636,7702519,1363615,123794,1848902,152791,447.46327,23271.7958622199,218122,428328,280088,652020,204,370155,831569,48039,20785.2592792999,4048046,54,19.31,69,99.86,NA
2024-2025,July,15,KARNATAKA,1526,UDUPI,407594,349.212636824122,31,34,464.153292051999,3849,0,14066,400368,17543,6057,14901,6173,90.76556,1953.054501852,12560,20919,45172,107779,105,123414,251018,17915,1398.1356498,259053,90,71.99,7.31,99.95,NA
2024-2025,July,15,KARNATAKA,1528,CHIKKABALLAPURA,1351781,339.885504648975,24,1274,1539.450694845,5618,0,28628,832549,170373,76125,112782,46379,142.9477,4512.111764945,33683,55536,130894,329462,30,222601,536911,34246,2829.7133701,446371,77,42.59,23.8,100.05,NA
2024-2025,July,15,KARNATAKA,1505,BALLARI,4853022,277.01334071108,47,2007,800.461429938,2331,0,14628,4724569,935953,69994,1470429,98115,258.18544,14146.3332910381,99273,214315,115598,333706,504,169456,479409,16959,13087.6864211001,2565630,42,36.4,36.91,99.9,NA
2024-2025,July,15,KARNATAKA,1506,BIDAR,2610102,342.837844137398,33,417,2756.74482354501,14450,0,44988,3320309,785684,78784,602983,52962,315.90749,14455.928107845,99417,153281,153137,302274,99,253209,474919,59438,11383.2757943,1810892,61,41.34,37.49,99.66,NA
2024-2025,July,15,KARNATAKA,1510,CHITRADURGA,2245168,342.93056757426,27,301,3286.405195436,16448,0,32544,2301690,460182,88298,606497,86835,272.37862,11451.982396236,82458,133805,170810,413359,59,332377,782349,48992,7893.19858079999,1256496,60,26.85,49.96,101.42,NA
2024-2025,July,15,KARNATAKA,1512,DAVANAGERE,1252590,336.370671622213,28,192,1851.589594063,8469,0,14178,1284621,336874,64798,251358,44136,210.17207,6382.84994956299,45296,76535,119028,280652,104,238348,523396,22647,4321.08828549999,698014,77,31.8,45.45,99.93,NA
2024-2025,July,15,KARNATAKA,1517,HAVERI,2112164,332.813255211048,34,394,1478.782977546,14492,0,29587,2349479,342064,54601,326734,43966,202.96561,9501.12612794597,68607,126172,153294,375213,202,272267,621545,44079,7819.37754039997,1160184,67,33.42,49.08,100.09,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,334.53477242624,20,214,1060.330934293,7864,0,27666,757996,97346,39215,4528,2407,236.64488,3832.736007893,37620,54285,138296,338035,17,347538,754022,35530,2535.7601936,469993,70,39.69,38.05,100,NA
2024-2025,July,15,KARNATAKA,1526,UDUPI,407594,348.678630861591,31,34,464.153292051999,3732,0,14177,399273,17437,6055,14869,6173,90.76556,1947.098481852,12539,20881,45165,107758,105,123415,251013,17909,1392.1796298,258417,90,72.26,7.43,99.94,NA
2024-2025,July,15,KARNATAKA,1529,RAMANAGARA,1648562,344.603074253266,30,171,2895.298613798,18134,1,31637,1360223,202296,50480,23066,5234,299.37875,7882.047638498,43988,70213,140330,313090,61,200894,430467,49771,4687.3702747,728960,82,38.38,30.49,99.87,NA
2024-2025,July,15,KARNATAKA,1513,DHARWAR,1182442,343.693605336367,26,150,954.907289677001,7922,1,34537,921301,79368,19339,59226,14889,178.68865,4300.048562577,34484,59675,83082,218375,19,170051,405592,42459,3166.4526229,433390,74,38.23,32.62,99.94,NA
2024-2025,July,15,KARNATAKA,1515,KALABURAGI,3595703,320.777654275001,21,506,1819.66957088,10841,1,39941,2904748,739737,139413,63107,10918,286.15145,11423.60351788,133780,223829,244009,537909,33,423936,888239,50782,9317.78249700001,1641582,62,22.07,67.78,99.86,NA
2024-2025,July,15,KARNATAKA,1519,KOLAR,1711500,341.291695875035,31,270,1244.415769718,8357,0,27838,1504934,390763,85139,94011,21864,257.73108,6638.361620118,47494,72844,126177,317565,85,239304,578805,36195,5136.2147704,806083,63,39.92,33.21,99.87,NA
2024-2025,July,15,KARNATAKA,1527,UTTARA KANNADA,788567,340.02441263195,25,92,628.070192997,4775,0,22763,771884,45756,14591,29750,7948,193.0934,3445.757630197,29974,49522,86634,217671,17,204077,451751,27538,2624.5940372,421376,78,30.33,32.37,99.95,NA
2024-2025,July,15,KARNATAKA,1528,CHIKKABALLAPURA,1351781,337.523179287291,23,1242,1539.450694845,5573,0,28414,780178,159977,76092,105507,46375,142.9477,4315.679984545,32555,53565,130839,329327,23,222576,536851,33987,2633.2815897,418046,77,43.29,22.92,100.05,NA
2024-2025,July,15,KARNATAKA,1530,Yadgir,1895360,328.491082046543,21,427,390.250747307,16301,0,25342,1583333,297595,64956,182503,35863,0,5591.358451407,72417,109799,152432,302651,21,272445,540864,41643,5201.1077041,873340,78,40.09,55.09,99.85,NA
2024-2025,Aug,15,KARNATAKA,1510,CHITRADURGA,2717906,344.639318954421,32,346,3746.496707975,28613,0,32391,3081967,606317,88641,808382,87533,409.47778,14777.644567175,93430,153506,171992,415516,140,332723,782525,61004,10621.6700792,1684839,64,25.72,45.46,101.37,NA
2024-2025,Aug,15,KARNATAKA,1515,KALABURAGI,3870498,323.201349379589,23,525,2097.297804863,14990,1,37830,3185790,802343,139439,70354,10945,416.90874,12810.722813263,137890,231168,244360,538519,57,424624,889445,52820,10296.5162684,1786085,63,25.02,60.74,99.88,NA
2024-2025,Aug,15,KARNATAKA,1521,MANDYA,1237300,336.464761753912,23,249,1173.659826118,9178,0,27344,1019618,129508,39442,6347,2440,276.60757,4880.922670618,43034,62889,139079,339770,37,347290,753250,36522,3430.6552745,631215,70,40.14,37.96,100.01,NA
2024-2025,Aug,15,KARNATAKA,1524,SHIVAMOGGA,1715816,325.367166257149,23,387,954.083882977,8004,0,15472,1432173,331871,83321,77835,18541,295.50556,5909.410148977,61236,102666,144745,371274,73,247914,569465,23476,4659.820706,793466,76,33.4,47.75,100,NA
2024-2025,Aug,15,KARNATAKA,1525,TUMAKURU,2259531,347.326227447223,30,371,4147.988075865,32358,0,49967,2287634,321083,78296,193546,40234,496.80204,12590.342985865,74824,127636,209155,499218,271,398050,879796,82325,7945.55287,1178905,84,39.56,36.58,99.92,NA
2024-2025,Aug,15,KARNATAKA,1527,UTTARA KANNADA,889238,344.576296992591,26,99,744.516118231,6004,0,22258,853725,50716,14655,33996,7965,270.57729,3956.827399731,31702,52579,87047,218759,36,204186,452077,28262,2941.7339915,466092,78,30.94,28.55,100.02,NA
2024-2025,Aug,15,KARNATAKA,1528,CHIKKABALLAPURA,1708529,341.16729490692,28,1458,1669.972498355,7572,0,27931,1145358,232602,76366,155680,46512,250.7229,5828.282303955,40179,66943,131267,330405,70,222724,537212,35503,3907.5869056,611619,77,42.57,24.6,100.08,NA
2024-2025,Aug,15,KARNATAKA,1506,BIDAR,2966710,345.370430600085,36,427,3001.062456421,16082,0,46010,3718787,871185,79179,672782,53178,381.94024,16226.593371421,102993,159395,154035,304109,134,254308,477054,62092,12843.590675,2024666,61,38.61,31.98,99.81,NA
2024-2025,Aug,15,KARNATAKA,1509,CHIKKAMAGALURU,1272583,343.58430110667,35,115,2087.693180156,9728,0,19718,1345749,193747,41583,42905,8276,326.93409,7038.409566456,38245,67706,90335,221819,155,177682,398031,29446,4623.7822963,739951,71,39.26,23.31,99.91,NA
2024-2025,Aug,15,KARNATAKA,1528,CHIKKABALLAPURA,1708529,340.918029773461,28,1469,1669.972498355,7732,0,27809,1152167,234025,76373,156553,46516,250.7229,5848.640434455,40340,67234,131277,330427,72,222727,537219,35541,3927.9450361,615252,77,42.58,24.63,100.08,NA
2024-2025,Sep,15,KARNATAKA,1517,HAVERI,2992807,334.841112804023,36,439,2227.323643805,21853,0,24005,2780876,402257,54521,378232,43885,399.82405,11938.663837905,75682,139652,154147,374899,319,272626,619966,45858,9311.51614409999,1366961,68,33.54,38.72,100.18,NA
2024-2025,Sep,15,KARNATAKA,1518,KODAGU,316912,334.720196934013,34,76,235.477769472,3467,1,3603,285324,25386,7066,12808,3757,108.19453,1298.709354172,8327,13816,28226,67375,27,87868,191299,7070,955.037054700003,147256,78,53.87,18.53,99.93,NA
2024-2025,Sep,15,KARNATAKA,1519,KOLAR,2544500,341.872307418734,39,411,2460.829643865,10851,0,28095,2243806,579623,85483,149211,21915,257.73108,10389.512070065,57400,89699,127084,318569,250,243263,581617,38946,7670.95134620001,1202870,64,41.34,29.45,99.84,NA
2024-2025,Sep,15,KARNATAKA,1502,BENGALURU,52792,316.765242364977,32,12,36.631940638,734,3,2028,33235,6342,2701,594,281,26.67756,168.586428938,1034,1740,5932,13496,9,62712,140465,2762,105.2769283,18546,85,51.78,20.6,100.14,NA
2024-2025,Sep,15,KARNATAKA,1507,VIJAYPURA,2640621,345.118933660792,32,1082,1866.414569689,13227,1,36241,2327824,419040,66275,43141,5923,538.15565,10438.331585989,72067,110119,152956,326240,453,349614,770910,49468,8033.7613663,1257565,71,57.81,26.8,99.93,NA
2024-2025,Sep,15,KARNATAKA,1515,KALABURAGI,4087037,324.367344930253,24,530,2575.155458639,17952,0,36191,3369113,845656,138033,74729,10858,416.90874,13920.366584439,139909,234810,244680,534396,81,425097,885429,54143,10928.3023858,1878438,63,27.24,58.14,99.86,NA
2024-2025,Sep,15,KARNATAKA,1516,HASSAN,2836942,343.409897970463,32,387,2234.404809514,16781,2,28373,2207498,309159,68848,35606,6840,528.75475,10343.926189014,67672,123504,161977,399563,213,280183,646939,45154,7580.76662950001,1126137,78,54.24,21.94,99.87,NA
2024-2025,Sep,15,KARNATAKA,1517,HAVERI,2992807,335.094642615632,36,436,2227.323643805,21326,0,24407,2744636,397215,54502,373829,43900,399.82405,11824.275889105,75119,138546,154071,374792,310,272599,619985,45733,9197.12819529999,1349809,68,33.32,39.02,100.18,NA
2024-2025,Sep,15,KARNATAKA,1507,VIJAYPURA,2640621,344.368386742529,31,1065,1844.502739689,11234,1,37322,2197312,394856,66483,41037,5922,538.15565,9949.506275789,70394,107387,152714,326985,361,349271,771671,48556,7566.8478861,1189954,71,57.3,27.55,99.9,NA
2024-2025,Sep,15,KARNATAKA,1510,CHITRADURGA,3127201,347.24055975006,34,352,4051.928444707,29046,0,32907,3316641,654479,88443,853939,87505,409.47778,15978.128998007,95637,157518,172190,415053,183,332847,781766,61953,11516.7227733,1815243,65,26.31,45.51,101.29,NA
2024-2025,Sep,15,KARNATAKA,1513,DHARWAR,1569448,344.977827538944,30,159,1515.50647519,10927,0,32205,1138170,98921,19249,71075,14883,212.45352,5654.39413489,37493,65363,83407,218029,73,170192,404580,43132,3926.4341397,532334,74,37.02,30.6,99.99,NA
2024-2025,Sep,15,KARNATAKA,1519,KOLAR,2544500,343.300296564895,37,396,2457.365243865,9774,0,28190,2046837,529959,85242,133749,21897,257.73108,9741.89381506501,54885,85351,126779,317872,179,242973,581363,37964,7026.79749120001,1096847,63,40.81,29.6,99.84,NA
2024-2025,Sep,15,KARNATAKA,1521,MANDYA,1489417,339.891340303728,24,256,1598.799561256,10297,0,26637,1107637,139013,39508,7142,2442,276.60757,5640.169376256,44520,65379,139307,340300,46,347270,753053,36934,3764.762245,684480,70,40.13,37.6,99.98,NA
2024-2025,Sep,15,KARNATAKA,1522,MYSURU,1443637,346.792384229424,31,103,1792.170263232,14771,0,33952,1259992,225347,70318,149899,41720,298.06357,6459.790131132,39711,69880,141809,363075,226,346263,846216,48723,4369.5562979,648767,80,37.35,21.74,100.05,NA
2024-2025,Sep,15,KARNATAKA,1525,TUMAKURU,2784264,347.973526613933,32,395,4921.050903856,37156,0,47120,2581411,357513,78387,217038,40251,496.80204,14400.479836956,79318,135991,209748,499547,383,398100,878740,84276,8982.62689309999,1329399,84,40.15,36.82,99.8,NA
2024-2025,Sep,15,KARNATAKA,1526,UDUPI,482360,349.010369965889,33,35,714.935718657,5292,0,13019,437689,19331,6091,16920,6218,135.0927,2377.608416857,13255,22157,45451,108477,111,123583,251408,18311,1527.5799982,282888,90,69.02,6.64,99.93,NA
2024-2025,Sep,15,KARNATAKA,1504,BELAGAVI,7839914,332.073564854038,31,2217,4511.675139432,29435,0,58567,6590253,747797,101216,665308,80508,1108.24975,27504.4129594322,208914,303371,403219,878531,742,823381,1677959,88002,21884.4880700002,3893661,53,20.55,40.03,100.08,NA
2024-2025,Sep,15,KARNATAKA,1507,VIJAYPURA,2640621,344.344810297137,32,1088,1866.414569689,13274,1,36353,2354946,424166,66247,43561,5915,538.15565,10513.704555989,72442,110742,152951,326112,457,349583,770717,49627,8109.13433630001,1272130,71,58.12,26.58,99.94,NA
2024-2025,Sep,15,KARNATAKA,1508,CHAMARAJA NAGARA,1592006,346.304496179168,29,356,1538.910207441,14014,0,20076,1442487,454129,79375,129047,29194,203.34756,6737.655105241,49040,76672,115478,272461,72,223445,513141,34090,4995.39733779999,831038,74,22.41,50.41,100.34,NA
2024-2025,Sep,15,KARNATAKA,1512,DAVANAGERE,1962721,338.154963956829,30,219,2418.197372361,10965,0,13075,1531774,395820,64564,286594,43925,321.92011,7919.88729996108,49586,84453,119509,280025,198,238492,521911,24040,5179.76981760008,821084,76,34.46,37.56,99.88,NA
2024-2025,Sep,15,KARNATAKA,1513,DHARWAR,1569448,343.722136774393,31,164,1523.10671519,12274,0,31202,1201994,105944,19230,74667,14899,220.58956,5875.21573588999,38456,67039,83499,218037,86,170237,404451,43476,4131.51946069999,561859,74,36.75,30.62,100,NA
2024-2025,Sep,15,KARNATAKA,1527,UTTARA KANNADA,1016899,342.757155015847,27,101,1046.816251949,8050,0,20968,935485,56514,14708,37826,7979,270.57729,4523.83531354899,33563,55927,87444,219479,42,204266,452019,29018,3206.44177159999,510780,79,31.52,27.64,99.96,NA
2024-2025,Sep,15,KARNATAKA,1505,BALLARI,5137293,282.353088450618,50,2020,1167.723215969,8208,0,9426,5030762,991779,69656,1572458,97892,346.46245,15718.6975455691,100274,217039,115815,332852,769,169768,478600,17634,14204.5118796001,2724244,43,39,34.54,99.91,NA
2024-2025,Sep,15,KARNATAKA,1513,DHARWAR,1569448,344.527336561205,31,164,1523.10671519,13819,0,29731,1215042,107025,19227,76054,14897,220.58956,5929.84811588999,38672,67425,83515,218059,89,170255,404460,43550,4186.15184069999,567792,74,36.49,30.15,99.99,NA
2024-2025,Sep,15,KARNATAKA,1516,HASSAN,2836942,342.863758150126,33,392,2234.404809514,17248,2,28418,2263462,317151,68885,36352,6842,528.75475,10523.750437014,68490,125117,162074,399756,228,280244,647052,45666,7760.59087750001,1154259,78,54.68,21.56,99.87,NA
2024-2025,Sep,15,KARNATAKA,1522,MYSURU,1443637,345.547548315839,33,109,1802.700263232,18420,0,31070,1376205,247379,70503,163622,41854,298.06357,6856.206470532,41422,73105,142167,363811,265,346516,846450,49490,4755.4426373,708046,80,38.39,21.26,100.05,NA
2024-2025,Sep,15,KARNATAKA,1530,Yadgir,2813629,336.855350280747,26,486,477.778095223,18810,0,26875,2248996,426833,65518,279396,36186,0,8053.64144882298,84095,128945,153614,305473,73,273890,544129,45685,7575.86335359998,1207145,79,45.99,47.58,99.83,NA
2024-2025,July,15,KARNATAKA,1505,BALLARI,4853022,280.065699647125,48,2011,800.461429938,2379,0,14669,4780710,943739,69975,1495866,98117,258.18544,14447.7757795381,99472,214838,115643,333707,540,169503,479396,17048,13389.1289096001,2594975,42,36.6,36.48,99.91,NA
2024-2025,July,15,KARNATAKA,1511,DAKSHINA KANNADA,595856,342.178720867658,34,36,326.667790632,6198,0,12793,470139,24886,10363,27552,10390,155.03569,2090.419097132,13742,22978,63997,149261,71,169762,356948,18991,1608.7156165,247319,90,71.56,2.26,99.95,NA
2024-2025,July,15,KARNATAKA,1512,DAVANAGERE,1252590,335.54237879101,28,193,1851.589594063,8566,0,14287,1320591,345824,64866,256071,44176,210.17207,6492.90411956298,46013,77813,119126,280923,127,238450,523631,22853,4431.14245549998,715911,76,31.52,43.27,99.94,NA
2024-2025,July,15,KARNATAKA,1514,GADAG,2006215,329.91706399408,28,1069,1133.448280087,10237,0,12799,2419130,374120,56425,204522,26041,224.09806,9338.66901028699,85126,180257,122402,313075,53,164856,395342,23036,7981.12267019998,1197072,64,14.11,75.66,99.89,NA
2024-2025,July,15,KARNATAKA,1519,KOLAR,1711500,341.860345885302,33,277,1244.415769718,8606,0,28021,1635600,426162,85318,102550,21881,257.73108,7093.61466701801,49464,76242,126354,318093,103,239426,579067,36627,5591.46781730001,876185,63,38.64,30.64,99.9,NA
2024-2025,July,15,KARNATAKA,1507,VIJAYPURA,1897615,343.984805319137,26,961,1515.178239957,7504,1,38503,1730807,310978,66134,32876,5845,382.70798,7851.599309357,64392,97381,151704,324899,150,347980,769405,46007,5953.7130894,948345,70,55.66,29.88,99.9,NA
2024-2025,July,15,KARNATAKA,1508,CHAMARAJA NAGARA,1115249,346.407353275099,26,317,954.270848593,8123,0,24608,1139752,359724,79096,103915,29040,131.16481,5033.62039569301,43701,67347,114668,271164,35,223255,513332,32731,3948.18473710001,664544,74,21.18,52.48,100.25,NA
2024-2025,July,15,KARNATAKA,1512,DAVANAGERE,1252590,335.564752444328,28,193,1851.589594063,8527,0,14281,1309766,342902,64852,255073,44171,210.17207,6456.87469956298,45827,77477,119104,280879,106,238411,523568,22808,4395.11303549998,710389,77,32,43.77,99.94,NA
2024-2025,July,15,KARNATAKA,1514,GADAG,2006215,330.46251078388,28,1065,1133.448280087,10222,0,12752,2409383,372293,56439,203719,26040,224.09806,9319.65389628699,85035,180032,122396,313077,52,164843,395323,22974,7962.10755619998,1191775,64,13.84,76.46,99.89,NA
2024-2025,July,15,KARNATAKA,1518,KODAGU,231130,337.779244546259,30,64,147.144180042,2675,1,3919,211277,19274,7033,9321,3734,75.14455,935.938584542,6993,11577,27991,67052,6,87804,191381,6594,713.6498545,108932,79,51.98,18.35,99.96,NA
2024-2025,July,15,KARNATAKA,1519,KOLAR,1711500,344.18164483996,32,271,1244.415769718,8547,0,27989,1605220,418848,85283,101224,21881,257.73108,7027.01944901801,49057,75551,126303,317976,95,239410,579026,36536,5524.87259930001,859682,63,38.37,31.2,99.9,NA
2024-2025,July,15,KARNATAKA,1520,KOPPAL,4821340,305.040273395982,30,3117,1111.284657436,10665,0,28872,5318220,926536,98236,798176,80717,469.17407,17803.1715552358,172794,356418,223265,577504,142,324644,846698,39537,16222.7128277998,2817749,55,27.12,65.57,99.9,NA
2024-2025,July,15,KARNATAKA,1521,MANDYA,933634,335.200190286033,20,223,1060.330934293,8060,0,27609,802844,103587,39290,4892,2417,236.64488,3988.110429993,38543,55770,138457,338418,18,347564,754092,35669,2691.1346157,497158,70,40.41,37.67,100,NA
2024-2025,July,15,KARNATAKA,1524,SHIVAMOGGA,1502661,325.13962557463,23,374,809.510660801,6246,0,16808,1371969,321569,83285,74657,18524,236.82995,5507.155480401,59604,99637,144600,370963,66,247860,569376,23054,4460.8148696,763256,76,31.93,50.63,99.99,NA
2024-2025,July,15,KARNATAKA,1526,UDUPI,407594,348.880673895684,31,34,464.153292051999,3986,0,13947,401991,17590,6061,15098,6173,90.76556,1957.387761852,12596,20979,45183,107805,105,123420,251030,17933,1402.4689098,260071,90,71.9,7.23,99.95,NA
2024-2025,July,15,KARNATAKA,1528,CHIKKABALLAPURA,1351781,341.507904676794,24,1290,1539.450694845,5660,0,28696,857147,175822,76160,116072,46400,142.9477,4609.623154545,34308,56595,130938,329574,31,222607,536934,34356,2927.2247597,459288,77,42.3,23.72,100.04,NA
2024-2025,July,15,KARNATAKA,1531,VIJAYANAGARA,4634435,305.683667373465,40,1195,1984.813508581,13120,0,19225,5084958,1228973,114838,1180230,93549,80.77156,17609.4711673814,125123,238957,173491,459235,1036,250004,646072,32345,15543.8860988004,2654678,52,11.09,69.96,100.02,NA
2024-2025,July,15,KARNATAKA,1502,BENGALURU,31995,307.928847105393,25,9,22.009809773,439,4,2165,20210,4374,2665,306,267,21.60784,105.850069773,808,1352,5820,13323,2,62620,140410,2604,62.23242,11648,85,43.52,24.1,99.85,NA
2024-2025,July,15,KARNATAKA,1511,DAKSHINA KANNADA,595856,343.116640006978,33,35,326.667790632,6104,0,12744,447117,23596,10351,26247,10368,155.03569,2015.836307932,13440,22445,63898,149026,64,169710,356825,18848,1534.1328273,235344,90,71.12,2.13,99.95,NA
2024-2025,July,15,KARNATAKA,1513,DHARWAR,1182442,341.623839718916,27,150,954.907289677001,8138,1,34479,947473,80815,19352,61171,14904,178.68865,4370.389582577,34891,60430,83121,218477,34,170080,405660,42617,3236.7936429,445566,74,37.58,31.73,99.94,NA
2024-2025,July,15,KARNATAKA,1518,KODAGU,231130,337.690195410628,30,64,147.144180042,2664,1,3898,207000,19039,7028,9133,3731,75.14455,921.307434542,6900,11438,27970,66984,6,87805,191382,6562,699.0187045,106680,79,52.01,18.65,99.95,NA
2024-2025,July,15,KARNATAKA,1525,TUMAKURU,1710977,345.10535218491,26,323,3857.203614065,28156,0,50407,1659313,234787,77699,143457,39942,418.27984,10001.861426565,63439,106847,207678,495708,96,397575,878819,78563,5726.3779725,857130,84,39.9,36.91,99.8,NA
2024-2025,July,15,KARNATAKA,1527,UTTARA KANNADA,788567,344.069628897158,25,92,628.070192997,4911,0,22729,786278,46207,14597,30175,7953,193.0934,3526.507389697,30348,50136,86732,217916,23,204090,451792,27640,2705.3437967,429171,78,30.84,31.9,99.97,NA
2024-2025,July,15,KARNATAKA,1502,BENGALURU,31995,307.87222193575,24,8,22.009809773,439,4,2152,19393,4271,2665,295,267,21.60784,103.323309773,798,1329,5814,13301,2,62605,140384,2591,59.70566,11194,85,42.57,24.66,99.84,NA
2024-2025,July,15,KARNATAKA,1507,VIJAYPURA,1897615,337.10422013526,26,954,1515.178239957,7297,1,38334,1670264,302811,66095,31548,5843,382.70798,7528.416651357,63322,95651,151590,324614,123,347702,768839,45631,5630.5304314,916262,70,56.43,29.9,99.88,NA
2024-2025,July,15,KARNATAKA,1510,CHITRADURGA,2245168,342.881795107983,27,293,3286.405195436,16172,0,32647,2258087,450604,88237,596126,86815,272.37862,11301.353056136,81740,132479,170740,413201,50,332339,782239,48819,7742.56924069999,1232218,59,26.69,50.24,101.41,NA
2024-2025,July,15,KARNATAKA,1516,HASSAN,1922434,340.841551349828,27,322,1668.242860061,10956,2,28167,1526490,219763,68195,24221,6807,335.33441,7206.489467261,55947,100780,160555,396598,51,280492,648383,39123,5202.91219719999,783585,76,51.99,24.24,99.94,NA
2024-2025,July,15,KARNATAKA,1523,RAICHUR,6835843,268.502841821291,34,979,2039.07331292,13336,0,34516,7524129,1331154,123839,1803019,152874,434.23751,22675.8110102199,216813,425619,280010,652157,194,370082,831702,47852,20202.5001872999,3955671,54,19.2,70.53,99.86,NA
2024-2025,Aug,15,KARNATAKA,1504,BELAGAVI,6923185,331.966559194064,29,2097,3117.56774598,23317,0,62783,5860005,669526,101578,580536,81319,709.76399,23280.5887030801,198489,286440,403285,882176,521,823918,1683372,86100,19453.2569671001,3507874,53,19.16,41.69,100.02,NA
2024-2025,Aug,15,KARNATAKA,1505,BALLARI,5013458,279.598003942297,48,2009,800.461429938,2484,0,14647,4810903,949476,69935,1505767,98086,258.18544,14509.8356295381,99588,215137,115675,333569,582,169539,479209,17131,13451.1887596001,2610818,42,36.95,36.13,99.91,NA
2024-2025,Aug,15,KARNATAKA,1515,KALABURAGI,3870498,322.294588787493,22,518,1819.66957088,12459,1,39281,3049202,769478,139360,66451,10918,286.15145,11933.23406808,136036,227884,244178,537975,39,424274,888608,51740,9827.41304720001,1716011,62,23.61,62.36,99.88,NA
2024-2025,Aug,15,KARNATAKA,1521,MANDYA,1237300,333.602088520889,21,234,1060.330934293,8475,0,27532,878866,113284,39324,5398,2416,236.64488,4228.891145593,40443,58596,138651,338772,20,347413,753715,36007,2931.9153313,545303,70,40.74,36.96,100.01,NA
2024-2025,Aug,15,KARNATAKA,1525,TUMAKURU,2259531,345.423167887523,27,342,3857.203614065,29168,0,50824,1892523,266844,77948,163699,40073,418.27984,10812.696353665,67928,115003,208222,496993,168,397775,879207,79992,6537.21289959999,976546,84,38.95,35.51,99.85,NA
2024-2025,Aug,15,KARNATAKA,1529,RAMANAGARA,2132473,346.924921873476,32,177,2895.298613798,19020,1,31611,1538274,227663,50526,25878,5238,299.37875,8531.333236498,47023,75375,140448,313252,81,200982,430519,50631,5336.6558727,824460,82,39.41,28.75,99.9,NA
2024-2025,July,15,KARNATAKA,1512,DAVANAGERE,1252590,331.488672432751,27,184,1811.977734063,8170,0,14122,1194109,314466,64486,236890,44041,210.17207,5980.485875563,43452,73286,118641,279769,58,238171,523026,22292,3958.3360715,650380,77,30.78,48.12,99.89,NA
2024-2025,July,15,KARNATAKA,1523,RAICHUR,6835843,268.452384655232,32,954,1973.48175292,13196,0,33892,6828333,1201422,123708,1643283,152875,394.85569,20699.1602136201,212161,415642,279414,651182,133,369440,830732,47088,18330.8227707001,3594964,54,17.91,71.61,99.82,NA
2024-2025,July,15,KARNATAKA,1529,RAMANAGARA,1648562,347.971700640152,28,156,2877.211331798,16733,1,31991,1161445,175751,50496,19952,5232,238.93739,7157.64864029801,40442,64134,140195,313124,36,200823,430661,48724,4041.49991850001,623956,82,33.84,32.14,99.78,NA
2024-2025,July,15,KARNATAKA,1505,BALLARI,4853022,278.337377514282,46,2010,800.461429938,2283,0,14617,4649440,922324,69998,1447998,98083,258.18544,13999.776235038,99101,213848,115539,333621,471,169513,479611,16900,12941.1293651,2524636,42,36.06,37.27,99.9,NA
2024-2025,July,15,KARNATAKA,1506,BIDAR,2610102,342.777959065827,32,412,2756.74482354501,14315,0,44614,3191612,757540,78658,581413,52890,313.42949,14010.316788445,98206,151277,152893,301817,80,253006,474509,58929,10940.1424749,1741401,61,41.65,38.17,99.62,NA
